date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2020-04-20,3.2,-1.02,-1,-5.2,,-11,84,58.5,62,40,-1.1,-8.4,-6.3,-11.5,23,11.88,13,3,33,33,101,100.69,100.5,100,100.08,99.77,99.6,99.12,48300,37008.3,33800,19300,,,,,19,0,0,0,0,0,,,1,05:48:00,19:40:00,13.87,5.8,19.67,5,5,4,4,-8,-8,,,,,,7,2.2,3.5,0,,,,
2020-04-19,9.9,2.58,2.7,-4.5,,-6,98,81,75.5,53,3.8,-0.6,-1.1,-6,27,9,14,1,36,27,100.7,100.2,100.25,99.8,99.78,99.28,99.33,98.89,48300,20166.7,27350,6400,,,,,15.3,0,0,0,0,7.6,,,1,05:50:00,19:38:00,13.8,5.83,19.63,2,2,6,9,-7,-7,,,,,,8,6.2,4.5,1,,,,
2020-04-18,8.4,1.07,1,-6.4,,-10,77,51,52,27,-5.5,-8.7,-8.3,-11.1,18,8.5,9.5,1,28,20,101.5,101.09,101.1,100.7,100.56,100.16,100.16,99.77,48300,37208.3,36200,24100,,,,,17,0,0,0,0,0,,,1,05:51:00,19:37:00,13.77,5.85,19.62,5,5,8,8,-5,-1,,,,,,3,0.8,1.5,0,,,,
2020-04-17,3.2,-0.66,-0.79,-4.8,,-10,74,57,54.5,35,-5.1,-8.5,-8.2,-11.4,26,14.67,14,2,46,27,101.6,101.5,101.5,101.4,100.64,100.56,100.56,100.49,48300,32379.2,30600,12900,,,,,18.8,0,0,0,0,0,,,2,05:53:00,19:35:00,13.7,5.88,19.58,5,6,3,3,-9,-9,,,,,,8,4.2,4,0,,,,
2020-04-16,3.1,-1.49,-2.2,-7.5,,-12,87,66.8,62,37,-3.6,-7.3,-7.8,-11.9,26,12.71,14.5,3,40,24,101.5,101.33,101.3,101.1,100.63,100.4,100.4,100.18,48300,36726.1,36200,24100,,,,,20.2,0,0,0,0,0.1,,,5,05:55:00,19:34:00,13.65,5.92,19.57,6,6,3,3,-6,-6,,,,,,8,4.3,4,0,,,,
2020-04-15,4.8,0.38,-0.25,-5.3,,-9,91,71.7,67,43,-1.8,-4.4,-4.4,-7,35,18.62,18,1,111,22,101.2,100.94,100.95,100.7,100.29,100.02,100.04,99.79,48300,26908.3,25350,2400,,,,,18.2,0,0,0,0,3,,,6,05:57:00,19:33:00,13.6,5.95,19.55,2,5,3,3,-9,-8,,,,,,8,6,4,0,,,,
2020-04-14,6.3,3.72,2.85,-0.6,,,77,56.3,59,41,3.1,-4.4,-2,-7.1,54,31.83,31,8,58,26,101.3,100.96,100.6,99.9,100.38,100.03,99.68,98.99,48300,38554.2,36200,24100,,,,,15.2,0,0,0,0,0,,,11,05:59:00,19:31:00,13.53,5.98,19.52,5,6,5,5,-5,1,,,,,,8,6.2,5,2,,,,
2020-04-13,10.7,5.45,7.19,3.7,,,99,89.2,85.5,72,10.2,3.8,5.4,0.6,52,25.88,29.5,7,61,25,101.8,100.37,100.45,99.1,100.88,99.45,99.54,98.2,48300,12966.7,24950,1600,,,,,10.8,0,2.2,0.2,0,37.1,,,21,06:01:00,19:30:00,13.48,6.02,19.5,2,2,5,5,1,1,,,,,,8,8,8,8,,,,
2020-04-12,10.3,3.38,2.6,-5.1,,-5,87,66.7,69.5,52,1.1,-2.5,-3.1,-7.3,29,11.46,15,1,38,23,101.9,101.63,101.6,101.3,100.95,100.69,100.65,100.36,48300,39225,36200,24100,,,,,15.4,0,0,0,0,0,,,27,06:02:00,19:29:00,13.45,6.03,19.48,3,4,7,7,-1,0,,,,,,8,4.9,4,0,,,,
2020-04-11,4.6,2.36,1.69,-1.2,,-7,69,56.4,57.5,46,-3.5,-5.5,-5.3,-7.2,29,18.96,18,7,52,26,101.2,100.3,100.35,99.5,100.28,99.38,99.42,98.57,48300,32508.3,36200,24100,,,,,16.3,0,0,0,0,0.4,,,30,06:04:00,19:27:00,13.38,6.07,19.45,4,4,4,5,-5,-5,,,,,,8,6.3,4.5,1,,,,
2020-04-10,5.8,1.91,2.65,-0.5,,,95,73.2,69,43,-0.3,-2.7,-3.8,-7.3,35,21.08,20,5,35,1,99.4,98.89,98.95,98.5,98.5,97.97,98.04,97.58,40200,24004.2,21700,3200,,,,,15.3,0,0,0,0,0.8,,,33,06:06:00,19:26:00,13.33,6.1,19.43,2,2,3,3,-1,-1,,,,,,8,7.7,7,6,,,,
2020-04-09,2.3,0.25,0.19,-1.9,,-8,96,74.6,71,46,-0.2,-4.1,-4.5,-8.9,41,28.92,23,5,50,7,100.4,99.46,99.55,98.7,99.49,98.54,98.62,97.75,48300,18975,24550,800,,,,,17.8,0,0,0,0,11.4,,,28,06:08:00,19:24:00,13.27,6.13,19.4,1,1,2,2,0,0,,,,,,8,6.4,5,2,,,,
2020-04-08,3.7,0.18,-0.19,-4.1,,-8,68,55.9,54.5,41,-5.4,-7.8,-7.3,-9.3,25,13.25,14.5,4,31,10,100.7,100.56,100.55,100.4,99.79,99.63,99.65,99.52,56300,37541.7,40200,24100,,,,,18.2,0,0,0,0,0,,,29,06:10:00,19:23:00,13.22,6.17,19.38,5,5,3,3,-4,-4,,,,,,8,3.2,4,0,,,,
2020-04-07,5.1,0.53,0.39,-4.3,,-7,71,56.8,58,45,-4.9,-7.2,-7.5,-10.1,22,8.33,12,2,,,101.3,101.08,101.05,100.8,100.4,100.15,100.12,99.83,48300,37883.3,36200,24100,,,,,17.6,0,0,0,0,0,,,32,06:12:00,19:22:00,13.17,6.2,19.37,4,5,5,5,-7,-7,,,,,,8,4.8,4,0,,,,
2020-04-06,8.2,2.84,2.49,-3.2,,-8,83,56.8,57,31,-3.1,-5.6,-6.2,-9.3,30,18.58,19,8,58,28,101.6,101.27,101.25,100.9,100.64,100.35,100.29,99.95,48300,36726.1,36200,24100,,,,,15.5,0,0,0,0,0,,,36,06:14:00,19:20:00,13.1,6.23,19.33,5,5,7,7,-5,-5,,,,,,8,3.3,4,0,,,,
2020-04-05,7.9,3.35,3.55,-0.8,,-2,97,81.7,79,61,3.7,0.3,0.8,-2.1,23,7.62,11.5,0,31,32,101.7,101.48,101.43,101.17,100.8,100.55,100.55,100.29,48300,31904.2,27350,6400,,,,,14.4,0,0,0,0,0.7,,,38,06:16:00,19:19:00,13.05,6.27,19.32,2,4,8,8,-4,-4,,,,,,8,6.6,4,0,,,,
2020-04-04,7.8,3.08,3.45,-0.9,,-2,94,79,75.5,57,0.2,-0.4,-0.8,-1.7,26,12.29,14,2,30,8,102.1,101.9,101.9,101.7,101.13,100.96,100.94,100.76,48300,37208.3,36200,24100,,,,,14.6,0,0,0,0,0,,,44,06:18:00,19:18:00,13,6.3,19.3,5,6,6,6,-5,-5,,,,,,8,7,6,4,,,,
2020-04-03,7,4.58,3.9,0.8,,,93,79.4,80.5,68,3,1.3,1.3,-0.4,49,33.29,33,17,63,5,102.1,101.65,101.6,101.1,101.14,100.71,100.65,100.16,48300,36875,32200,16100,,,,,14.1,0,0,0,0,0,,,55,06:20:00,19:16:00,12.93,6.33,19.27,5,6,5,5,0,0,,,,,,8,6.5,5,2,,,,
2020-04-02,5,1.65,2.54,0.1,,,98,95.5,94.5,91,3,1,1.1,-0.8,25,6.96,13,1,36,5,101.2,101.03,101.05,100.9,100.31,100.11,100.14,99.97,24100,10708.3,13050,2000,,,,,15.5,0,0,0,0,18.9,,,61,06:22:00,19:15:00,12.88,6.37,19.25,2,2,3,3,2,2,,,,,,8,7.5,5.5,3,,,,
2020-04-01,2.8,1.21,1.6,0.4,,,92,85.9,84.5,77,0.1,-0.9,-1.2,-2.5,29,19.58,15.5,2,35,7,101.9,101.56,101.6,101.3,100.95,100.64,100.66,100.37,32200,19366.7,19300,6400,,,,,16.4,0,0,0,0,0.2,,,64,06:24:00,19:13:00,12.82,6.4,19.22,1,2,2,2,0,0,,,,,,8,7.8,7,6,,,,
2020-03-31,4.7,1.58,1.55,-1.6,,-6,78,64.1,59.5,41,-2.3,-4.8,-5,-7.8,37,22.62,24,11,43,6,102.4,102.18,102.15,101.9,101.46,101.24,101.2,100.95,48300,37208.3,36200,24100,,,,,16.4,0,0,0,0,0,,,66,06:26:00,19:12:00,12.77,6.43,19.2,5,5,3,4,-1,-1,,,,,,8,4.8,4.5,1,,,,
2020-03-30,0.9,0.55,0.55,0.2,,,97,89.3,87.5,78,0.1,-1,-1.4,-2.8,48,33.29,37,26,51,7,102.3,101.9,101.95,101.6,101.33,100.96,101.01,100.69,32200,12204.2,16700,1200,,,,,17.4,0,0,0,0,8.5,,,68,06:27:00,19:11:00,12.73,6.45,19.18,1,1,1,1,-1,-1,,,,,,8,7.6,6.5,5,,,,
2020-03-29,4.9,1.42,1,-2.9,,-6,97,71.1,75,53,0.8,-3.6,-3.5,-7.8,34,21.75,21,8,137,9,102.4,102.1,102.1,101.8,101.43,101.15,101.13,100.83,48300,26870.8,24550,800,,,,,17,0,0,0,0,25.2,,,61,06:29:00,19:09:00,12.67,6.48,19.15,4,4,4,5,0,0,,,,,,8,7.9,7.5,7,,,,
2020-03-28,5.5,0.27,-0.35,-6.2,,-9,74,53,51,28,-6.1,-8.7,-9.3,-12.5,21,10.04,11.5,2,,,102.3,102.12,102.05,101.8,101.36,101.17,101.12,100.89,48300,38216.7,36200,24100,,,,,18.4,0,0,0,0,0,,,63,06:31:00,19:08:00,12.62,6.52,19.13,5,5,7,7,-1,-1,,,,,,7,3,3.5,0,,,,
2020-03-27,5.3,1.89,1.45,-2.4,,-2,98,80.8,77.5,57,0.9,-1.3,-2.4,-5.6,21,9.29,11.5,2,30,6,101.8,101.04,101.05,100.3,100.85,100.12,100.11,99.38,56300,24108.3,28950,1600,,,,,16.6,0,0,0,0,3.5,,,65,06:33:00,19:07:00,12.57,6.55,19.12,4,4,5,5,-5,-5,,,,,,8,5.8,4,0,,,,
2020-03-26,5.4,1.15,0.35,-4.7,,-6,94,75.4,76,58,1.4,-2.9,-2.6,-6.6,23,11.5,12.5,2,,,101.8,101.28,101.08,100.36,100.9,100.34,100.18,99.46,48300,34133.3,28200,8100,,,,,17.6,0,0,0,0,7.4,,,68,06:35:00,19:05:00,12.5,6.58,19.08,4,4,6,6,0,0,,,,,,8,6.2,4.5,1,,,,
2020-03-25,6.3,-0.2,-0.55,-7.4,,-9,89,67.9,65.5,42,-2.7,-5.7,-6.1,-9.5,18,8.04,9.5,1,,,102.5,102.18,102.19,101.88,101.52,101.23,101.22,100.91,48300,30495.8,36200,24100,,,,,18.6,0,0,0,0,0,,,69,06:37:00,19:04:00,12.45,6.62,19.07,5,5,6,6,-3,-2,,,,,,7,3.8,3.5,0,,,,
2020-03-24,5.8,0.68,0.19,-5.4,,-5,96,76.2,69,42,-2.1,-3.5,-4.3,-6.6,15,7.79,9,3,,,102.3,102.1,102.15,102,101.4,101.16,101.22,101.04,56300,31237.5,31350,6400,,,,,17.8,0,0,0,0,0,,,69,06:39:00,19:02:00,12.38,6.65,19.03,5,5,6,6,-9,-7,,,,,,8,5,4,0,,,,
2020-03-23,1.3,-5.28,-6.4,-14.1,,-20,96,67.6,72.5,49,-1.8,-10.6,-10.2,-18.7,18,9.92,11,4,,,104.1,103.2,103.2,102.3,103.13,102.24,102.22,101.31,48300,30500,26550,4800,,,,,24.4,0,0,0,0,1.3,,,70,06:41:00,19:01:00,12.33,6.68,19.02,4,5,1,1,-3,-3,,,,,,8,5.8,4,0,,,,
2020-03-22,-4,-9.9,-10.75,-17.5,,-22,79,56.3,60,41,-13.1,-17.3,-16.6,-20.1,23,9.88,11.5,0,,,104.3,104.09,104,103.7,103.31,103.1,103.03,102.75,48300,37208.3,36200,24100,,,,,28.8,0,0,0,0,0,,,70,06:43:00,19:00:00,12.28,6.72,19,4,5,-3,-3,-14,-14,,,,,,1,0.3,0.5,0,,,,
2020-03-21,-2.9,-6.75,-8.04,-13.2,,-18,63,48.5,48.5,34,-7.3,-16.1,-13.2,-19.1,31,16.29,17,3,43,27,103.7,102.8,102.45,101.2,102.73,101.84,101.52,100.31,48300,37208.3,36200,24100,,,,,26,0,0,0,0,0,,,71,06:45:00,18:58:00,12.22,6.75,18.97,4,4,-4,-4,-16,-16,,,,,,7,1.4,3.5,0,,,,
2020-03-20,5.9,1.69,1.45,-3,,,99,91,82.5,66,5.6,0.3,0.2,-5.1,37,19.08,22.5,8,56,30,102.1,100.48,100.6,99.1,101.15,99.55,99.66,98.17,24100,12341.7,12350,600,,,,,16.6,0,0,0,0,15,,,81,06:47:00,18:57:00,12.17,6.78,18.95,1,1,7,7,-8,-8,,,,,,8,6.8,6,4,,,,
2020-03-19,2.7,-0.77,-1.14,-5,,-10,80,65.8,67.5,55,-2.9,-6.4,-6.3,-9.8,31,17.71,18.5,6,36,5,103.2,102.91,102.75,102.3,102.23,101.95,101.78,101.34,48300,36000,33800,19300,,,,,19.1,0,0,0,0,0,,,84,06:49:00,18:56:00,12.12,6.82,18.93,5,5,3,3,0,0,,,,,,8,7,5,2,,,,
2020-03-18,-0.6,-3.82,-4.75,-8.9,,-14,73,58.5,58,43,-6,-11,-9.9,-13.8,22,12.12,12,2,38,28,103.3,102.97,102.65,102,102.31,102.02,101.69,101.08,48300,37208.3,36200,24100,,,,,22.8,0,0,0,0,0,,,85,06:51:00,18:54:00,12.05,6.85,18.9,4,5,0,0,-10,-6,,,,,,8,3.6,4,0,,,,
2020-03-17,2.4,-1.84,-1.7,-5.8,,-10,95,82.4,77,59,0.3,-4.6,-6.2,-12.7,29,14.92,15.5,2,54,27,102.5,101.65,101.75,101,101.52,100.7,100.81,100.11,24100,13862.5,12350,600,,,,,19.7,0,0,0,0,19,,,71,06:53:00,18:53:00,12,6.88,18.88,1,1,0,4,-10,-10,,,,,,8,5.5,4,0,,,,
2020-03-16,-3.6,-8.94,-10,-16.4,,-20,69,56.3,56.5,44,-10.5,-16.3,-15.6,-20.7,13,7.46,7,1,,,104.1,103.58,103.35,102.6,103.1,102.61,102.38,101.65,48300,37208.3,36200,24100,,,,,28,0,0,0,0,0,,,71,06:55:00,18:51:00,11.93,6.92,18.85,4,4,-4,-4,-7,-7,,,,,,7,3.2,3.5,0,,,,
2020-03-15,-1.5,-6.6,-6.9,-12.3,,-16,67,49.5,49.5,32,-13.9,-15.9,-16.4,-19,13,9.5,9,5,32,31,103.9,103.48,103.45,103,102.93,102.51,102.47,102.01,48300,37208.3,36200,24100,,,,,24.9,0,0,0,0,0,,,72,06:57:00,18:50:00,11.88,6.95,18.83,3,3,-3,-3,-20,-20,,,,,,8,2.6,4,0,,,,
2020-03-14,2.3,-1.09,-3.05,-8.4,,-14,84,59,65.5,47,-2.1,-8.2,-8.2,-14.2,44,28.79,28.5,13,74,28,102.9,101.69,101.65,100.4,101.95,100.74,100.73,99.52,48300,32437.5,33800,19300,,,,,21.1,0,0,0,0,0,,,72,06:59:00,18:49:00,11.83,6.98,18.82,3,3,0,0,-13,-13,,,,,,8,5.9,4.5,1,,,,
2020-03-13,5.1,0.42,1.29,-2.5,,-10,97,81.5,82.5,68,1.4,-2.5,-2.5,-6.5,43,32.04,30.5,18,61,24,102.2,100.82,101.1,100,101.21,99.89,100.13,99.06,48300,18483.3,25750,3200,,,,,16.7,0,0,0,0,37.2,,,69,07:01:00,18:47:00,11.77,7.02,18.78,1,1,4,4,-2,-2,,,,,,8,7.6,6.5,5,,,,
2020-03-12,-2.5,-6.59,-7.15,-11.8,,-17,81,74.9,70,59,-6.3,-10.4,-10.6,-14.9,28,14.58,16.5,5,35,7,102.6,102.48,102.45,102.3,101.65,101.51,101.5,101.35,48300,33854.2,36200,24100,,,,,25.1,0,0,0,0,0.5,,,70,07:03:00,18:46:00,11.72,7.05,18.77,3,4,-1,-1,-6,-5,,,,,,8,6.4,4.5,1,,,,
2020-03-11,-1.6,-6.23,-6.3,-11,,-17,87,73.1,75.5,64,-4.3,-10.4,-9.4,-14.5,30,14.92,16.5,3,35,28,102.3,102.08,101.9,101.5,101.38,101.14,100.98,100.59,48300,36204.2,32200,16100,,,,,24.3,0,0,0,0,0,,,70,07:05:00,18:44:00,11.65,7.08,18.73,4,4,-2,-2,-11,-11,,,,,,8,5.4,4,0,,,,
2020-03-10,-0.8,-3,-3.4,-6,,-14,95,92.2,90,85,-2,-4.1,-5,-7.9,34,17,19,4,37,7,102.3,101.35,101.5,100.7,101.31,100.4,100.53,99.75,12900,8291.7,8050,3200,,,,,21.4,0,0,0,0,17.1,,,73,07:07:00,18:43:00,11.6,7.12,18.72,1,1,0,0,-10,-9,,,,,,8,8,8,8,,,,
2020-03-09,0,-4.65,-3.5,-7,,-16,90,82,79,68,-3,-7.3,-6,-9.1,40,29.71,23.5,7,146,9,102.5,102.36,102.3,102.1,101.54,101.4,101.34,101.14,24100,15450,12650,1200,,,,,21.5,0,0,0,0,5,,,65,07:09:00,18:42:00,11.55,7.15,18.7,1,1,-4,-3,-6,-5,,,,,,8,7.2,5,2,,,,
2020-03-08,3.9,-1.03,-1.7,-7.3,,-14,79,61.2,64.5,50,-3.1,-7.8,-8.2,-13.2,34,18.09,18.5,3,35,23,102.4,102.27,102.3,102.2,101.48,101.32,101.34,101.2,48300,36726.1,36200,24100,,,,,19.7,0,0,0,0,0,,,67,07:11:00,18:40:00,11.48,7.18,18.67,3,4,2,3,-3,-3,,,,,,8,7,5.5,3,,,,
2020-03-07,-2,-6.86,-7.25,-12.5,,-17,62,53.8,54,46,-10.6,-14.8,-14.6,-18.5,23,12.79,13,3,,,102.8,102.56,102.55,102.3,101.86,101.6,101.61,101.36,48300,27125,36200,24100,,,,,25.2,0,0,0,0,0,,,66,06:13:00,17:39:00,11.43,6.22,17.65,3,3,-2,-2,-8,-8,,,,,,7,1.9,3.5,0,,,,
2020-03-06,-1.3,-3.86,-4.75,-8.2,,-13,73,65.2,64,55,-6.7,-9.5,-11.1,-15.4,34,18.71,19,4,34,7,102.6,102.26,102.3,102,101.59,101.3,101.31,101.03,48300,33500,36200,24100,,,,,22.8,0,0,0,0,0,,,67,06:15:00,17:37:00,11.37,6.25,17.62,2,3,-2,-2,-15,-15,,,,,,8,5.6,4.5,1,,,,
2020-03-05,2.7,-1.81,-1.9,-6.5,,-14,77,56.8,57.5,38,-6.2,-9.6,-9.8,-13.5,25,15.04,13.5,2,34,28,102,101.45,101.25,100.5,101.01,100.51,100.3,99.58,48300,36200,36200,24100,,,,,19.9,0,0,0,0,0,,,68,06:16:00,17:36:00,11.33,6.27,17.6,3,3,2,2,-8,-7,,,,,,8,3.8,4.5,1,,,,
2020-03-04,2.5,0.17,-0.05,-2.6,,-8,98,84.1,83,68,0.6,-2.3,-3.2,-7.1,38,24.17,22,6,55,26,100.4,99.39,99.6,98.8,99.51,98.48,98.68,97.85,40200,13529.2,20900,1600,,,,,18.1,0,0,0,0,11.9,,,69,06:18:00,17:34:00,11.27,6.3,17.57,2,2,0,1,-3,-3,,,,,,8,7.1,6,4,,,,
2020-03-03,4.6,0.43,0.79,-3,,-5,98,91.5,86,74,0.7,-0.8,-1.2,-3.2,26,7.33,14,2,32,7,100.7,100.31,100,99.3,99.78,99.38,99.11,98.43,24100,7691.7,12250,400,,,,,17.2,0,0,0,0,4.4,,,74,06:20:00,17:33:00,11.22,6.33,17.55,3,3,4,5,1,1,,,,,,8,6.2,5,2,,,,
2020-03-02,-1.4,-7.88,-10.25,-19.1,,-23,97,81.9,80.5,64,-2,-10.6,-11.1,-20.1,19,10.62,10.5,2,,,102,101.1,101.2,100.4,101.05,100.14,100.24,99.42,48300,26358.3,24750,1200,,,,,28.2,0,0,0,0,6.4,,,71,06:22:00,17:32:00,11.17,6.37,17.53,2,2,-1,-1,-2,-1,,,,,,8,6.7,5,2,,,,
2020-03-01,-4.2,-9.18,-10.9,-17.6,,-20,88,73.2,72.5,57,-11,-13.2,-13.4,-15.9,26,17.75,14.5,3,31,23,102,101.66,101.65,101.3,101.06,100.7,100.68,100.31,48300,34183.3,36200,24100,,,,,28.9,0,0,0,0,0,,,72,06:24:00,17:30:00,11.1,6.4,17.5,2,3,-5,-5,-16,-16,,,,,,8,4.3,4,0,,,,
2020-02-29,-8.2,-12.02,-13.35,-18.5,,-23,88,79.4,76.5,65,-12.6,-15,-16.4,-20.1,24,14.71,12.5,1,27,22,101.2,100.86,100.85,100.5,100.28,99.91,99.93,99.59,32200,21870.8,20950,9700,,,,,31.4,0,0,0,0,0,,,73,06:26:00,17:29:00,11.05,6.43,17.48,2,2,-7,-7,-11,-11,,,,,,8,7,6,4,,,,
2020-02-28,-7.3,-10.12,-11.3,-15.3,,-20,88,75.8,75,62,-10.6,-13.7,-13,-15.4,34,20.92,20.5,7,41,22,100.6,100.05,100,99.4,99.62,99.11,99.07,98.51,24100,14116.7,12850,1600,,,,,29.3,0,0,0,0,0.6,,,76,06:28:00,17:27:00,10.98,6.47,17.45,1,1,-7,-7,-15,-14,,,,,,8,7.1,6,4,,,,
2020-02-27,-0.2,-2.94,-3.75,-7.3,,-14,94,83.9,81,68,-2.8,-5.4,-5.6,-8.4,62,42.75,38,14,81,9,101.4,99.92,100.25,99.1,100.48,98.99,99.32,98.15,24100,9466.7,12150,200,,,,,21.8,0,0,0,0,12.5,,,65,06:30:00,17:26:00,10.93,6.5,17.43,,,-2,-2,-9,-9,,,,,,8,7.6,6.5,5,,,,
2020-02-26,0.5,-2.13,-2.9,-6.3,,-10,74,69,69.5,65,-4.8,-7.1,-7.7,-10.6,41,20.46,24,7,49,8,102.2,101.92,101.9,101.6,101.21,100.96,100.91,100.61,48300,26325,30600,12900,,,,,20.9,0,0,0,0,0,,,65,06:31:00,17:24:00,10.88,6.52,17.4,1,2,-2,-1,-3,-3,,,,,,8,6.4,5,2,,,,
2020-02-25,4.5,-1.17,-2.04,-8.6,,-8,96,77.8,76.5,57,-2.1,-4.8,-5.2,-8.4,15,4.96,7.5,0,,,101.8,101.56,101.6,101.4,100.82,100.61,100.65,100.48,48300,33450,33800,19300,,,,,20,0,0,0,0,0,,,66,06:33:00,17:23:00,10.83,6.55,17.38,3,3,4,4,-7,-7,,,,,,8,5.1,4,0,,,,
2020-02-24,6.4,0.68,-0.04,-6.5,,-8,91,72.3,71,51,-1.8,-4,-4.2,-6.7,30,11.12,16,2,35,25,101.4,101.19,101.2,101,100.47,100.26,100.26,100.06,40200,30608.3,29750,19300,,,,,18,0,0,0,0,0,,,70,06:35:00,17:21:00,10.77,6.58,17.35,3,3,5,7,-4,-3,,,,,,8,3.7,4,0,,,,
2020-02-23,3.5,-2.82,-3.55,-10.6,,-15,94,82.3,79,64,-2.5,-5.6,-6.8,-11,18,7.5,9.5,1,,,101.8,101.62,101.65,101.5,100.82,100.68,100.67,100.52,24100,19100,18500,12900,,,,,21.6,0,0,0,0,0,,,72,06:37:00,17:20:00,10.72,6.62,17.33,2,2,2,2,-6,-6,,,,,,8,4.9,4.5,1,,,,
2020-02-22,0.6,-3.25,-4.6,-9.8,,-13,87,72,73,59,-6.3,-7.7,-8.1,-9.8,36,21.83,18.5,1,44,24,101.7,101.53,101.55,101.4,100.72,100.57,100.6,100.47,40200,26008.3,24950,9700,,,,,22.6,0,0,0,0,0.2,,,73,06:38:00,17:18:00,10.67,6.63,17.3,2,2,-1,-1,-3,-2,,,,,,8,4.8,4,0,,,,
2020-02-21,-5.2,-16.27,-18.2,-31.2,,-35,82,70,68.5,55,-11.8,-20.7,-22.9,-34,24,10.54,12.5,1,34,23,103.1,102.5,102.35,101.6,102.12,101.51,101.36,100.59,48300,30091.7,35400,22500,,,,,36.2,0,0,0,0,0,,,74,06:40:00,17:17:00,10.62,6.67,17.28,2,2,-9,-8,-8,-7,,,,,,6,2.2,3,0,,,,
2020-02-20,-14.1,-19.15,-20,-25.9,,-33,69,59.9,57.5,46,-23,-25.2,-25.6,-28.3,29,15.83,17,5,41,27,103.2,103,103,102.8,102.16,102.01,101.98,101.79,48300,27125,36200,24100,,,,,38,0,0,0,0,0,,,75,06:42:00,17:15:00,10.55,6.7,17.25,2,2,-14,-14,-26,-25,,,,,,6,1.3,3,0,,,,
2020-02-19,2.3,-7.62,-8.69,-19.7,,-24,85,56.2,65.5,46,-1.2,-15.1,-13.4,-25.7,41,24.21,25,9,66,26,102.8,101.72,101.7,100.6,101.78,100.77,100.7,99.63,48300,26125,28200,8100,,,,,26.7,0,0,0,0,0.6,,,76,06:44:00,17:14:00,10.5,6.73,17.23,2,2,-7,-5,-21,-21,,,,,,8,5.3,4.5,1,,,,
2020-02-18,2.4,-11.83,-11,-24.4,,-28,95,81.2,75.5,56,-0.2,-14.5,-13.1,-25.9,30,17.04,16,2,45,21,103.4,102.23,102,100.6,102.41,101.25,101.03,99.65,32200,16929.2,16500,800,,,,,29,0,0,0,0,9.2,,,70,06:45:00,17:12:00,10.45,6.75,17.2,1,1,-7,-5,-6,-4,,,,,,8,5.2,4,0,,,,
2020-02-17,-3.2,-11.68,-13.85,-24.5,,-28,81,59.3,63.5,46,-8.3,-18.3,-17.4,-26.6,22,11.96,12,2,31,31,103.3,102.57,102.4,101.5,102.34,101.61,101.43,100.53,48300,32491.7,36200,24100,,,,,31.9,0,0,0,0,0,,,72,06:47:00,17:11:00,10.4,6.78,17.18,2,2,-9,-9,-19,-19,,,,,,8,2.5,4,0,,,,
2020-02-16,0.5,-4.13,-5.55,-11.6,,-16,93,84.7,83.5,74,-2.1,-6.4,-8.8,-15.4,26,12.92,13.5,1,35,25,101.6,101.36,101.4,101.2,100.61,100.4,100.44,100.26,24100,9066.7,12650,1200,,,,,23.6,0,0,0,0,4.9,,,71,06:49:00,17:09:00,10.33,6.82,17.15,1,1,0,0,-8,-8,,,,,,8,6.5,5.5,3,,,,
2020-02-15,-10.5,-18.55,-19.95,-29.4,,-35,86,75.6,75,64,-15.6,-21.9,-23.1,-30.7,12,5.33,6.5,1,,,103.6,102.85,102.65,101.7,102.57,101.85,101.62,100.68,48300,23912.5,26150,4000,,,,,38,0,0,0,0,0,,,67,06:50:00,17:08:00,10.3,6.83,17.13,2,2,-9,-9,-14,-13,,,,,,8,6.3,4.5,1,,,,
2020-02-14,-16.7,-21.37,-22.2,-27.7,,-38,74,59.6,61.5,49,-24.9,-27.4,-27.8,-30.7,31,17.75,20,9,33,33,103.5,102.79,102.5,101.5,102.53,101.8,101.56,100.58,48300,35191.7,36200,24100,,,,,40.2,0,0,0,0,0,,,67,06:52:00,17:06:00,10.23,6.87,17.1,2,2,-15,-15,-24,-24,,,,,,4,1.2,2,0,,,,
